Date,Open,High,Low,Close,Volume,Adj Close
2012-09-27,842.50,848.00,841.74,845.00,3384700,845.00
2012-09-25,852.00,855.00,844.12,850.00,7398500,850.00
2012-09-24,856.00,856.50,845.50,851.50,8757300,851.50
2012-09-21,862.00,868.50,855.00,858.50,5684500,858.50
2012-09-20,854.50,866.50,853.50,856.00,3250200,856.00
2012-09-19,862.00,865.50,852.50,858.50,3714600,858.50
2012-09-18,871.00,872.50,859.94,863.00,4453200,863.00
2012-09-17,882.50,882.50,862.50,874.00,6127700,874.00
2012-09-14,862.00,884.59,856.50,884.50,11513600,884.50
2012-09-13,826.00,860.34,824.00,854.00,8817700,854.00
2012-09-12,831.00,837.00,824.00,828.50,6528500,828.50
2012-09-11,826.00,834.50,824.50,831.00,5639300,831.00
2012-09-10,827.00,877.00,822.50,828.00,3163100,828.00
2012-09-07,834.50,838.50,824.50,827.50,4635700,827.50
2012-09-06,829.50,835.16,825.00,834.00,4941800,834.00
2012-09-05,814.50,829.00,813.00,828.00,4268600,828.00
2012-09-03,819.00,843.00,819.00,835.50,3238800,835.50
2012-08-31,820.00,827.00,816.50,821.00,4714500,821.00
2012-08-30,822.50,830.50,817.00,821.00,6918300,821.00
2012-08-29,831.00,831.50,823.00,823.50,4923400,823.50
2012-08-28,834.50,834.50,824.95,830.00,2549400,830.00
2012-08-24,835.50,836.00,826.50,831.00,2227700,831.00
2012-08-23,841.50,842.50,829.00,835.00,3184600,835.00
2012-08-22,848.50,851.00,838.50,839.50,4026500,839.50
2012-08-21,853.00,857.38,849.00,852.50,2879600,852.50
2012-08-20,867.00,867.50,848.00,849.00,2821200,849.00
2012-08-17,864.50,866.38,860.50,865.00,2280800,865.00
2012-08-16,865.00,870.00,857.50,860.00,2642900,860.00
2012-08-15,862.50,863.50,857.00,860.50,11887800,860.50
2012-08-14,855.00,860.50,853.12,860.50,4879100,860.50
2012-08-13,853.50,853.56,843.50,850.00,2441300,850.00
2012-08-10,847.50,855.00,846.15,851.50,2789000,851.50
2012-08-09,856.00,859.00,845.50,849.00,2655400,849.00
2012-08-08,845.50,855.88,841.00,852.00,4259100,852.00
2012-08-07,840.00,853.00,836.00,850.00,4454300,850.00
2012-08-06,854.50,862.88,851.50,856.00,3458100,856.00
2012-08-03,849.00,858.00,844.50,857.00,4543700,857.00
2012-08-02,866.00,866.00,843.00,843.00,5156200,843.00
2012-08-01,855.00,867.00,855.00,864.00,4611100,864.00
2012-07-31,880.00,882.50,850.50,850.50,6476200,850.50
2012-07-27,893.00,897.50,872.00,875.50,4855500,875.50
2012-07-26,841.00,891.50,841.00,885.00,12953900,885.00
2012-07-25,837.00,845.00,824.00,829.50,12841600,829.50
2012-07-24,837.00,850.50,836.30,841.50,3295500,841.50
2012-07-23,849.00,854.62,832.50,835.50,6995100,835.50
2012-07-20,869.00,886.85,859.00,859.00,5222500,859.00
2012-07-19,862.00,870.00,859.50,867.50,3208500,867.50
2012-07-18,857.00,864.76,849.79,860.50,21554000,860.50
2012-07-17,870.00,871.43,851.00,853.00,4130600,853.00
2012-07-16,874.00,875.53,866.00,870.00,14225900,870.00
2012-07-13,865.00,878.50,865.00,876.00,5118800,876.00
2012-07-12,863.00,867.00,863.00,861.50,4032700,861.50
2012-07-11,885.00,889.50,863.50,867.50,5872900,867.50
2012-07-10,887.50,893.50,883.00,890.00,2926100,890.00
2012-07-09,880.00,888.51,874.00,885.00,3607200,885.00
2012-07-06,876.50,888.00,874.50,876.50,2140200,876.50
2012-07-05,879.00,894.29,879.00,882.00,5969000,882.00
2012-07-04,875.50,885.00,871.50,881.50,1917200,881.50
2012-07-03,869.00,880.00,868.50,879.00,2043400,879.00
2012-07-02,861.50,870.00,856.50,869.00,2866900,869.00
2012-06-29,860.00,868.00,853.50,858.00,4288300,858.00
2012-06-28,849.00,851.00,832.50,842.00,3439700,842.00
2012-06-27,845.00,851.50,832.78,847.00,3465000,847.00
2012-06-26,840.00,844.00,832.00,837.50,2826000,837.50
2012-06-25,840.00,853.16,837.00,839.50,8276800,839.50
2012-06-22,853.50,857.00,840.50,842.50,3374900,842.50
2012-06-21,854.50,868.00,850.00,860.50,4275700,860.50
2012-06-20,844.00,860.00,837.00,856.50,3235600,856.50
2012-06-19,840.50,850.77,838.17,844.00,2535200,844.00
2012-06-18,836.00,844.00,825.00,839.50,3589800,839.50
2012-06-15,835.50,841.50,821.51,822.00,9553700,822.00
2012-06-14,828.00,835.00,813.50,831.00,2463400,831.00
2012-06-13,839.50,844.00,817.00,831.50,3856100,831.50
2012-06-12,819.00,837.50,819.00,836.00,3819900,836.00
2012-06-11,830.50,835.50,819.00,821.50,3902200,821.50
2012-06-08,822.00,824.65,812.58,818.50,3523800,818.50
2012-06-07,810.50,831.50,798.50,828.50,3805600,828.50
2012-06-06,799.50,808.00,793.00,808.00,4873400,808.00
2012-06-01,825.50,826.50,794.50,796.00,3758200,796.00
2012-05-31,826.50,836.00,816.50,822.00,4319200,822.00
2012-05-30,833.00,835.50,822.00,824.50,3659400,824.50
2012-05-29,818.00,838.00,818.00,835.50,4223500,835.50
2012-05-28,811.50,822.50,806.00,815.50,1230900,815.50
2012-05-25,814.50,816.46,798.50,807.50,3094700,807.50
2012-05-24,807.00,817.00,800.50,810.50,2926600,810.50
2012-05-23,811.50,816.00,800.00,800.00,3132400,800.00
2012-05-22,805.50,822.50,801.50,819.50,2901800,819.50
2012-05-21,801.50,812.50,799.00,801.00,4956100,801.00
2012-05-18,807.00,814.00,794.29,804.50,5318100,804.50
2012-05-17,831.00,833.50,814.50,814.50,2983100,814.50
2012-05-16,824.00,834.50,817.00,831.00,15722600,831.00
2012-05-14,840.00,841.50,823.00,829.00,3120300,829.00
2012-05-11,839.50,844.00,826.90,842.00,22175900,842.00
2012-05-10,848.00,849.50,824.00,839.50,4210000,839.50
2012-05-09,839.50,849.00,829.00,845.00,3733600,845.00
2012-05-08,845.50,858.00,837.00,837.00,8897400,837.00
2012-05-04,854.50,862.50,844.61,853.50,4882000,853.50
2012-05-03,849.50,861.00,847.24,859.00,4592200,859.00
2012-05-02,861.00,863.00,839.00,841.50,4204700,841.50
2012-05-01,828.00,856.00,825.00,853.00,3764000,853.00
2012-04-30,839.00,839.00,822.00,823.50,2770700,823.50
2012-04-27,827.00,839.00,822.50,834.50,3548400,834.50
2012-04-26,826.00,835.00,818.50,831.50,5267700,831.50
2012-04-25,811.00,825.50,807.00,822.50,4321700,822.50
2012-04-24,813.00,821.00,813.00,820.00,2548500,820.00
2012-04-23,830.50,832.50,811.50,815.50,3493600,815.50
2012-04-20,841.00,844.50,830.00,832.00,4124600,832.00
2012-04-19,817.50,850.50,817.50,844.00,5952200,844.00
2012-04-18,823.50,825.00,810.50,813.00,5055500,813.00
2012-04-17,820.50,830.50,818.00,825.50,4709800,825.50
2012-04-16,807.00,824.83,807.00,821.50,4205400,821.50
2012-04-13,827.00,829.50,810.00,810.00,4046100,810.00
2012-04-12,804.50,832.00,802.50,828.00,3191200,828.00
2012-04-11,794.50,808.00,793.00,803.50,4766600,803.50
2012-04-10,809.00,810.83,798.50,798.50,3926300,798.50
2012-04-05,810.00,819.00,806.00,816.00,2889700,816.00
2012-04-04,832.00,835.00,807.00,811.00,7512200,811.00
2012-04-03,842.50,848.76,832.50,833.00,2903000,833.00
2012-04-02,815.50,844.00,812.50,842.50,3909500,842.50
2012-03-30,811.00,819.00,810.50,812.00,3663600,812.00
2012-03-29,822.50,823.50,806.50,809.50,3404200,809.50
2012-03-28,824.50,838.00,818.00,824.00,4464300,824.00
2012-03-27,830.00,835.50,819.83,824.50,2591400,824.50
2012-03-26,825.00,832.00,823.50,830.50,4992900,830.50
2012-03-23,820.50,827.50,815.50,825.50,3890100,825.50
2012-03-22,824.50,827.25,814.50,820.50,4041200,820.50
2012-03-21,826.00,828.50,821.00,823.50,3816200,823.50
2012-03-20,835.50,836.42,822.39,826.50,3282800,826.50
2012-03-19,844.00,844.00,835.00,837.50,23168300,837.50
2012-03-16,840.50,846.00,835.50,842.50,8098900,842.50
2012-03-15,835.00,841.51,832.25,838.00,2719500,838.00
2012-03-14,841.00,845.00,831.00,836.00,3050400,836.00
2012-03-13,828.00,837.50,825.20,836.00,2925000,836.00
2012-03-12,832.00,832.50,815.50,823.50,13233500,823.50
2012-03-09,830.50,838.00,825.00,835.00,3527800,835.00
2012-03-08,817.50,834.50,813.81,832.50,4597800,832.50
2012-03-07,798.50,816.00,796.50,813.00,3594500,813.00
2012-03-06,815.50,850.00,798.50,800.50,4557200,800.50
2012-03-05,819.50,821.50,814.50,818.50,3941600,818.50
2012-03-02,827.00,828.50,818.50,822.50,4195400,822.50
2012-03-01,814.50,830.39,811.60,826.50,4798100,826.50
2012-02-29,806.50,818.00,805.85,814.79,4863600,814.79
2012-02-28,808.00,812.00,803.00,806.00,3887700,806.00
2012-02-27,806.00,811.50,805.00,807.50,5627800,807.50
2012-02-24,809.00,814.42,804.00,810.50,4796800,810.50
2012-02-23,802.00,806.50,797.00,806.00,6325200,806.00
2012-02-22,797.50,803.56,797.50,801.50,4776500,801.50
2012-02-21,796.50,803.35,788.00,799.00,5552300,799.00
2012-02-20,801.00,804.73,790.00,793.00,3517000,793.00
2012-02-17,795.00,799.34,791.00,798.00,3937200,798.00
2012-02-16,786.00,791.00,777.50,790.00,4296200,790.00
2012-02-15,782.50,793.50,779.13,788.00,3214800,788.00
2012-02-14,777.00,784.00,775.00,779.50,3099000,779.50
2012-02-13,775.50,780.00,769.50,779.50,3355100,779.50
2012-02-10,778.00,778.00,766.50,772.50,4777700,772.50
2012-02-09,780.00,785.00,749.00,770.00,11703400,770.00
2012-02-08,786.00,787.00,775.00,785.00,2838600,785.00
2012-02-07,789.50,789.50,777.50,786.50,2348400,786.50
2012-02-06,786.50,788.50,778.00,785.50,1939200,785.50
2012-02-03,765.00,794.00,759.50,785.00,3793100,785.00
2012-02-02,772.00,773.50,764.00,768.00,4637300,768.00
2012-02-01,742.50,774.50,741.50,770.50,5787700,770.50
2012-01-31,734.50,744.50,734.50,735.50,3657000,735.50
2012-01-30,733.00,741.50,729.50,733.00,4707900,733.00
2012-01-27,750.00,763.50,738.50,738.50,3872500,738.50
2012-01-26,739.50,761.50,738.00,751.50,3173600,751.50
2012-01-25,745.50,749.00,734.50,739.00,2853200,739.00
2012-01-24,747.00,752.50,742.00,745.00,2977100,745.00
2012-01-23,734.00,753.50,730.50,753.00,3660900,753.00
2012-01-20,738.00,740.50,731.00,735.50,4431500,735.50
2012-01-19,751.50,752.00,733.00,735.00,7177800,735.00
2012-01-18,751.50,763.00,746.00,749.50,6334100,749.50
2012-01-17,772.00,773.00,760.50,763.00,42828400,763.00
2012-01-16,758.50,768.90,757.15,764.00,1606600,764.00
2012-01-13,768.00,775.00,754.50,762.50,2933400,762.50
2012-01-12,767.00,780.00,757.50,763.00,3612700,763.00
2012-01-11,768.50,776.00,762.50,765.00,2902800,765.00
2012-01-10,760.50,778.60,759.00,769.00,3289100,769.00
2012-01-09,758.00,764.00,752.50,756.50,2340300,756.50
2012-01-06,756.50,762.50,751.00,755.50,4438500,755.50
2012-01-05,752.50,761.00,746.00,754.00,4777600,754.00
2012-01-04,765.00,769.00,746.50,750.00,3225500,750.00
2012-01-03,759.00,767.00,743.50,757.00,3469200,757.00
2011-12-30,741.50,746.50,736.50,746.50,603700,746.50
2011-12-29,730.00,738.69,724.50,738.50,1301100,738.50
2011-12-28,734.50,735.50,721.00,730.50,2451500,730.50
2011-12-23,724.50,727.00,721.00,725.50,647900,725.50
2011-12-22,706.50,722.50,706.50,717.00,2408200,717.00
2011-12-21,723.50,728.00,704.50,707.50,3160400,707.50
2011-12-20,713.00,721.00,709.00,719.00,4550300,719.00
2011-12-19,721.00,729.71,713.50,715.00,2411400,715.00
2011-12-16,714.50,727.10,714.50,724.00,4474700,724.00
2011-12-15,713.00,719.50,709.00,714.50,2823500,714.50
2011-12-14,720.00,724.00,704.50,709.00,4434000,709.00
2011-12-13,720.50,731.50,718.00,725.50,2408900,725.50
2011-12-12,722.00,731.50,717.50,719.00,3068600,719.00
2011-12-09,713.50,726.50,713.00,725.50,2846100,725.50
2011-12-08,721.50,728.00,715.00,718.50,3617900,718.50
2011-12-07,728.50,731.00,714.00,717.50,3766800,717.50
2011-12-06,710.00,731.50,710.00,723.00,3933500,723.00
2011-12-05,724.00,724.50,713.50,714.00,4505600,714.00
2011-12-02,731.00,737.00,716.50,720.50,6295100,720.50
2011-12-01,743.00,748.00,724.50,733.50,6969200,733.50
2011-11-30,699.50,734.05,696.50,729.00,8568600,729.00
2011-11-29,698.00,708.00,693.00,705.00,4274400,705.00
2011-11-28,686.00,702.00,682.00,698.50,5547900,698.50
2011-11-25,666.50,685.17,671.65,678.00,4189500,678.00
2011-11-24,661.00,676.17,661.00,669.00,4472200,669.00
2011-11-23,670.00,681.91,657.00,657.00,6921800,657.00
2011-11-22,680.00,683.36,675.05,678.00,5058900,678.00
2011-11-21,683.00,680.67,674.55,677.50,5690600,677.50
2011-11-18,698.50,694.84,689.84,686.50,6508200,686.50
2011-11-17,720.50,722.95,700.33,705.00,5934300,705.00
2011-11-16,723.50,728.33,716.00,724.50,4143400,724.50
2011-11-15,723.50,732.65,725.45,725.50,7515600,725.50
2011-11-14,738.00,739.45,724.00,727.00,4367000,727.00
2011-11-11,709.50,740.00,709.00,738.00,7966500,738.00
2011-11-10,695.00,720.00,695.00,709.50,6488600,709.50
2011-11-09,718.50,727.00,704.50,712.50,5240300,712.50
2011-11-08,720.00,726.50,712.50,714.50,4890000,714.50
2011-11-07,710.00,721.00,702.00,717.00,4815500,717.00
2011-11-04,717.50,722.00,708.00,714.50,3738600,714.50
2011-11-03,695.50,720.50,693.50,716.00,5505400,716.00
2011-11-02,691.00,705.50,690.50,705.00,7814000,705.00
2011-11-01,691.50,693.50,668.50,685.00,8216000,685.00
2011-10-31,711.50,716.00,702.00,702.50,5518100,702.50
2011-10-28,728.00,729.50,716.00,718.50,5775600,718.50
2011-10-27,724.00,728.50,713.00,726.00,4388000,726.00
2011-10-26,714.00,722.50,706.50,708.50,6064500,708.50
2011-10-25,702.00,726.50,698.50,723.00,10646000,723.00
2011-10-24,702.50,706.50,696.00,705.00,3893900,705.00
2011-10-21,704.50,707.50,691.50,701.00,10318000,701.00
2011-10-20,700.00,714.50,694.50,702.00,14919300,702.00
2011-10-19,701.00,711.00,694.50,709.50,7131500,709.50
2011-10-18,683.00,701.50,677.50,700.00,6019000,700.00
2011-10-17,699.00,700.00,684.00,689.00,8429900,689.00
2011-10-14,688.00,698.50,680.50,695.50,6192000,695.50
2011-10-13,675.74,690.50,663.50,688.00,20167100,688.00
2011-10-12,622.00,636.00,618.00,626.00,4199100,626.00
2011-10-11,618.00,624.50,610.00,624.50,2965900,624.50
2011-10-10,613.00,625.00,607.00,617.00,3042700,617.00
2011-10-07,617.50,619.50,605.00,609.50,3658800,609.50
2011-10-06,598.00,696.68,595.00,615.50,6875800,615.50
2011-10-05,580.50,595.50,580.50,595.00,4901500,595.00
2011-10-04,590.00,590.00,564.00,571.00,5929300,571.00
2011-10-03,580.50,599.00,577.00,598.00,4482200,598.00
2011-09-30,606.00,609.00,591.00,595.00,5538800,595.00
2011-09-29,606.50,619.50,605.50,610.50,2965500,610.50
2011-09-28,618.50,628.00,609.00,611.50,2800500,611.50
2011-09-27,613.50,622.50,608.50,621.00,5996200,621.00
2011-09-26,583.50,605.00,583.50,599.50,3611400,599.50
2011-09-23,599.00,604.72,576.50,596.00,5530700,596.00
2011-09-22,610.00,610.00,592.50,594.00,12252900,594.00
2011-09-21,616.50,629.00,616.50,625.00,3482100,625.00
2011-09-20,609.50,621.50,609.50,621.00,4152000,621.00
2011-09-19,610.50,617.50,607.50,607.50,4777800,607.50
2011-09-16,620.00,620.37,613.03,620.00,9935900,620.00
2011-09-15,618.00,619.00,610.50,616.00,6649000,616.00
2011-09-14,601.00,613.50,600.00,611.00,6609100,611.00
2011-09-13,614.00,615.00,595.00,603.50,7552600,603.50
2011-09-12,610.50,615.99,602.00,606.00,7053300,606.00
2011-09-09,635.50,638.00,619.00,622.50,2916300,622.50
2011-09-08,642.50,648.50,626.00,634.50,4433800,634.50
2011-09-07,630.00,640.00,622.50,639.50,7000100,639.50
2011-09-06,604.50,618.00,603.00,616.00,7316900,616.00
2011-09-05,620.00,627.00,607.50,607.50,5083100,607.50
2011-09-02,645.00,645.00,626.50,631.00,4522700,631.00
2011-09-01,641.00,660.00,629.50,649.00,8201500,649.00
2011-08-31,621.00,642.50,620.50,640.00,7186600,640.00
2011-08-30,625.00,629.50,608.50,617.00,4253400,617.00
2011-08-26,593.00,603.50,585.50,603.50,5556900,603.50
2011-08-25,607.00,609.00,588.00,589.50,3812500,589.50
2011-08-24,592.00,606.00,583.00,602.00,4378400,602.00
2011-08-23,594.50,599.00,585.50,584.00,3612000,584.00
2011-08-22,574.00,599.00,574.00,587.00,191300,587.00
2011-08-19,580.50,590.50,565.00,579.00,5768500,579.00
2011-08-18,604.50,608.50,577.50,582.50,8353600,582.50
2011-08-17,603.00,613.00,599.50,610.00,4597600,610.00
2011-08-16,600.50,606.50,593.00,606.50,4318500,606.50
2011-08-15,609.50,609.50,596.00,602.00,5300600,602.00
2011-08-12,570.50,604.00,564.50,603.50,6688800,603.50
2011-08-11,574.00,574.00,546.50,568.50,7990800,568.50
2011-08-10,587.50,590.50,556.50,557.50,6039700,557.50
2011-08-09,559.00,577.00,530.50,575.50,11203800,575.50
2011-08-08,566.50,590.66,553.50,560.00,11463200,560.00
2011-08-05,570.00,595.00,556.50,567.00,14335400,567.00
2011-08-04,633.50,636.00,588.50,591.50,7563000,591.50
2011-08-03,626.00,632.00,617.50,625.00,5544600,625.00
2011-08-02,643.00,647.50,630.00,633.50,5477800,633.50
2011-08-01,662.00,662.00,641.00,646.00,5811800,646.00
2011-07-29,636.00,655.50,635.00,652.50,6430000,652.50
2011-07-28,636.50,654.00,636.50,645.00,6434000,645.00
2011-07-27,644.00,650.00,640.50,641.50,4194200,641.50
2011-07-26,651.00,654.00,643.00,649.50,3228500,649.50
2011-07-25,649.50,655.00,647.50,652.50,2808800,652.50
2011-07-22,655.50,655.61,648.50,651.50,3094500,651.50
2011-07-21,649.50,656.50,639.50,652.50,4439300,652.50
2011-07-20,644.00,650.50,639.00,648.50,5469400,648.50
2011-07-19,635.50,637.50,627.50,635.50,3821100,635.50
2011-07-18,639.00,639.00,625.00,630.00,5540300,630.00
2011-07-15,657.50,662.00,635.50,642.50,9430500,642.50
2011-07-14,654.50,663.50,652.00,659.00,5991500,659.00
2011-07-13,636.50,651.00,633.63,651.00,7240300,651.00
2011-07-12,636.00,638.50,363.00,636.50,3999700,636.50
2011-07-11,651.50,656.00,639.50,644.00,2996200,644.00
2011-07-08,655.00,666.60,653.00,654.00,5036000,654.00
2011-07-07,654.00,656.50,649.00,655.50,2112400,655.50
2011-07-06,654.00,660.00,649.00,652.00,5912100,652.00
2011-07-05,648.00,656.00,645.00,653.00,4475500,653.00
2011-07-04,649.00,654.00,645.50,648.00,3228800,648.00
2011-07-01,644.50,647.50,639.50,647.50,11199400,647.50
2011-06-30,635.00,646.00,630.15,645.00,8409200,645.00
2011-06-29,617.00,635.50,615.74,634.50,6961600,634.50
2011-06-28,608.00,615.00,606.00,613.00,4888600,613.00
2011-06-27,609.00,615.00,605.00,606.50,3293000,606.50
2011-06-24,598.00,610.50,596.30,609.00,11563900,609.00
2011-06-23,597.00,598.50,589.00,590.00,5228100,590.00
2011-06-22,602.00,606.50,599.00,601.50,3943900,601.50
2011-06-21,597.50,601.00,594.00,600.50,3666700,600.50
2011-06-20,590.00,596.50,590.00,595.00,1947200,595.00
2011-06-17,594.50,601.00,588.00,598.50,5568400,598.50
2011-06-16,604.50,604.50,592.42,597.50,4480800,597.50
2011-06-15,612.00,616.00,606.50,606.50,4067000,606.50
2011-06-14,605.00,614.50,601.50,612.00,4468200,612.00
2011-06-13,600.50,605.15,599.00,601.00,1615500,601.00
2011-06-10,608.50,615.00,600.50,601.50,5565700,601.50
2011-06-09,606.50,612.50,606.00,610.00,6909700,610.00
2011-06-08,619.00,621.00,607.50,607.50,4413100,607.50
2011-06-07,628.50,632.00,620.50,621.00,2988700,621.00
2011-06-06,627.00,630.50,623.00,627.50,3788700,627.50
2011-06-03,626.00,631.02,621.00,629.00,5806700,629.00
2011-06-02,622.00,625.00,616.50,622.50,3439500,622.50
2011-06-01,638.50,639.25,627.00,627.50,2765500,627.50
2011-05-31,634.50,640.50,632.67,636.00,3322400,636.00
2011-05-27,626.50,634.00,626.50,630.13,4015100,630.13
2011-05-26,626.50,629.00,620.50,623.00,2954600,623.00
2011-05-25,619.00,631.00,615.50,625.00,4295800,625.00
2011-05-24,618.00,630.50,614.50,629.94,7061900,629.94
2011-05-23,635.00,637.45,619.38,626.13,8757600,626.13
2011-05-20,645.00,647.00,633.00,635.00,5934300,635.00
2011-05-19,640.00,648.50,637.00,647.00,5925300,647.00
2011-05-18,637.50,640.50,633.00,636.00,2998900,636.00
2011-05-17,644.00,647.00,634.00,634.50,4463800,634.50
2011-05-16,643.00,650.00,640.58,648.00,2210900,648.00
2011-05-13,643.00,651.00,638.92,648.00,3553900,648.00
2011-05-12,641.00,642.00,632.00,640.50,3359500,640.50
2011-05-11,645.00,649.50,642.09,644.50,6998900,644.50
2011-05-10,631.00,645.00,630.50,643.50,9728700,643.50
2011-05-09,625.50,635.00,624.97,631.50,2418700,631.50
2011-05-06,626.00,633.45,620.00,631.00,3772600,631.00
2011-05-05,630.00,633.00,620.00,621.00,6353300,621.00
2011-05-04,638.00,638.50,626.00,627.00,4788100,627.00
2011-05-03,645.00,645.00,629.50,637.50,3624000,637.50
2011-05-02,641.50,641.50,641.50,641.50,000,641.50
2011-04-29,641.50,641.50,641.50,641.50,000,641.50
2011-04-28,643.00,644.00,638.50,641.50,2574400,641.50
2011-04-27,637.00,640.50,634.00,640.00,3833400,640.00
2011-04-26,629.00,638.50,629.00,637.50,2449200,637.50
2011-04-25,631.00,631.00,631.00,631.00,000,631.00
2011-04-22,631.00,631.00,631.00,631.00,000,631.00
2011-04-21,635.50,646.44,627.85,631.00,2356000,631.00
2011-04-20,625.50,636.00,621.50,633.50,2928000,633.50
2011-04-19,628.50,636.00,626.50,628.00,2471700,628.00
2011-04-18,639.50,640.00,623.66,626.00,2861300,626.00
2011-04-15,634.00,644.00,630.00,638.00,3656700,638.00
2011-04-14,623.00,637.00,620.50,633.50,5411800,633.50
2011-04-13,617.50,627.50,617.50,624.00,7269500,624.00
2011-04-12,627.00,627.00,618.50,619.50,3351900,619.50
2011-04-11,628.00,634.50,626.00,629.50,3232100,629.50
2011-04-08,623.50,632.00,623.50,629.00,2859000,629.00
2011-04-07,626.00,629.50,618.50,625.00,3932900,625.00
2011-04-06,627.50,630.00,624.50,627.50,2172900,627.50
2011-04-05,628.00,633.00,623.00,627.00,3007100,627.00
2011-04-04,627.00,631.50,624.06,629.50,4172600,629.50
2011-04-01,622.00,632.50,618.00,630.50,3448700,630.50
2011-03-31,622.50,627.50,618.50,619.00,6399700,619.00
2011-03-30,616.50,622.00,616.50,620.50,2783700,620.50
2011-03-29,608.50,610.50,602.00,610.00,3207000,610.00
2011-03-28,607.00,608.50,601.00,606.50,1705500,606.50
2011-03-25,615.50,619.50,604.50,605.00,3116100,605.00
2011-03-24,602.50,614.50,600.50,610.29,4242100,610.29
2011-03-23,591.00,603.00,521.78,601.00,4366500,601.00
2011-03-22,597.00,600.00,591.00,594.50,3670600,594.50
2011-03-21,585.00,599.50,575.35,598.50,4627800,598.50
2011-03-18,578.00,579.12,569.00,578.50,7850000,578.50
2011-03-17,569.00,577.50,560.25,575.00,5898100,575.00
2011-03-16,580.50,586.50,567.50,574.90,5173100,574.90
2011-03-15,575.50,582.00,563.38,577.50,10467400,577.50
2011-03-14,592.00,595.47,586.50,586.50,3769600,586.50
2011-03-11,605.00,607.00,594.88,597.00,3329100,597.00
2011-03-10,616.00,617.00,603.38,605.00,4760700,605.00
2011-03-09,605.00,623.50,605.00,619.50,7078000,619.50
2011-03-08,599.50,607.00,595.00,600.50,4212000,600.50
2011-03-07,604.00,608.00,595.50,600.00,3769400,600.00
2011-03-04,606.00,611.00,602.50,604.00,5862800,604.00
2011-03-03,600.00,603.50,592.00,603.50,3994800,603.50
2011-03-02,603.50,606.50,590.50,597.00,2767100,597.00
2011-03-01,622.50,629.50,323.88,613.00,1650900,613.00
2011-02-28,611.00,621.50,611.00,617.00,613700,617.00
2011-02-25,610.00,615.00,603.50,612.00,1200431200,612.00
2011-02-24,603.00,608.00,595.50,608.00,30567900,608.00
2011-02-23,611.50,613.00,603.50,607.00,12292100,607.00
2011-02-22,622.00,622.00,318.93,614.50,7533200,614.50
2011-02-21,627.50,629.34,620.50,624.00,4034600,624.00
2011-02-18,630.50,632.00,623.50,627.50,4677100,627.50
2011-02-17,644.50,646.50,629.00,631.00,7617600,631.00
2011-02-16,647.50,651.00,641.00,645.50,3042200,645.50
2011-02-15,655.50,659.00,639.50,640.00,3460700,640.00
2011-02-14,660.00,660.00,652.00,654.50,2961300,654.50
2011-02-11,647.50,660.00,639.00,657.50,4581000,657.50
2011-02-10,650.00,658.00,640.00,650.00,4221400,650.00
2011-02-09,656.00,660.00,650.50,655.50,4083700,655.50
2011-02-08,643.50,654.50,641.50,654.00,5325800,654.00
2011-02-07,645.00,647.00,639.00,645.50,2961000,645.50
2011-02-04,635.50,646.00,635.50,643.50,2987900,643.50
2011-02-03,628.50,638.00,624.50,638.00,4016600,638.00
